bank negara says existing atm cards still valid for cash withdrawal,1
mild profit-taking keeps klci in the red,0
amanah raya aims to double its reit fund size in three to five years,0
barracuda offers nextgen firewall for google cloud platform customers,0
takeover news spur palette multimedia higher,0
triplc up after puncak niaga says buying entire stake,0
"ringgit down at 4.4797, continues fall amid prevailing us economy optimism",0
"creative tech picks patent fight with big boys, seeks nearly s$83 mil in damages",-1
"foreign funds bought rm44m malaysian equity last week, says midf research",0
"klci pares loss, trading stays volatile",-1
newly-listed rhone ma to focus on existing regional market,0
 stock with momentum: sinotop holdings,0
timely for tnb to reinvest in new growth opportunities,1
cpo output recovery expected post-1q17,0
volatile steel price may risk cb industrial margin,-1
superlon 's 1hfy17 net profit of rm11.09m as forecast,1
top glove 's new capacity expected in months ahead,0
better margins seen for scientex in coming quarters,1
malaysia seen as potential ' halal industry champion',1
"' improved economy, sentiment to boost 2017 vehicle sales'",1
prolexus falls 6.67% after contraction in 1q earnings,-1
klci dips 0.34% as petronas and banking stocks retreat,0
public ib research values main market-bound foundpac at 63 sen,1
tmc 's planned uni striving for singapore recognition,1
yee lee eyes opportunities after oil subsidy removal,1
' local fund eyes stake in palette multimedia',0
scgm banks on resilient demand for its products,0
"jf apex keeps hold on gamuda, raises target to rm5.04 ",1
"immediate hurdle for fbm small cap at 14,600, says alliancedbs research",0
puncak niaga to buy construction firm triplc for rm210m,0
"ram ratings reaffirms aa2 smart holdings sukuk rating, downgrades rating outlook to negative",1
gs holdings to lease centralised dishwashing facility at changi airport,0
changi airport group achieves top for terminal 4; to prepare for opening in 2h17,1
jkg land plans 2 for 1 rights shares to raise up to rm151.7m to fund property projects,1
united malacca posts 51% increase in 2q earnings,0
ram places mudajaya 's a2/p2 ratings on negative outlook,-1
berjaya sports toto sees 13.7% drop in net profit,-1
gamuda 1q earnings flat at rm162m as revenue dips on completion of mrt1 work,0
puncak niaga sells stake in loss-making chinese firm for just rm6.2m settlement,1
"ex-bsi banker yvonne seah jailed, fined after pleading guilty to three charges",0
listed firms miss out on rm1.3 bil of solar projects,-1
civmec announces s$85 mil investment in new western australia shipbuilding facility,1
heitech padu gets rm2.34m transmission line engineering job from tenaga,0
xin hwa gets shareholders' nod for bonus issue,1
tmc life 's thomson iskandar may be first private medical school recognised by s' pore,0
prolexus 1qfy17 net profit dips 16%,1
icarasia: vehicle sales to recover in 2017 on improved economic stability and consumer sentiment  ,1
lacking excitement at datasonic,-1
"klci up at 11th hour on axiata, public bank",0
in the edge singapore this week: is the growth of palm oil companies really unstoppable?,1
the call: these 2 singaporean telcos could see earnings slashed as tpg joins the fray,1
vincent tan strikes it big in japan,0
kuala lumpur up 14 places as most expensive city for expatriates,-1
airasia to buy up to rm1b perpetual capital securities in indonesia airasia,0
weakness in ringgit persists as it fell further to 4.48 against us dollar,-1
growing exposure down under nudges this reit up a notch,0
ringgit weakens to 4.4785 against us dollar,-1
airasia buys rm1b worth of perpetual capital securities in indonesian unit,0
kwap buys menara aia cap square - jll malaysia,0
"airasia x gains 5.3% on plans to fly to us, europe route resumption",0
jho low 's former banker yvonne seah pleads guilty to three charges,-1
klci dips 0.21% on tepid sentiment,0
"declining affordability, high inventory to be a drag on property prices in s' pore",-1
cimb ib research upgrades top glove; raises target to rm5.65,1
"airasia x to fly to us by 1h17, to accelerate resumption of european flights, says report",0
nauticawt to pay s$7.2 mil for 50% participating interest in georgia oil field,1
klci struggles in line with region but pares loss,0
capitaland 's ascott acquires dublin hotel for s$83.6 mil,0
overall property sales to remain subdued next year,-1
gas malaysia base earnings trending higher,1
cpo production still weak but inventory inches up,-1
tnb 's icpt rebate for 1h17 maintained at 1.52 sen/kwh,0
challenging times ahead for wtk,1
semiconductor sector to see net profit growth of 14% in 2017,1
too early to bet on genting gain from japan 's casino bill,0
hitachi sunway ties up with tata comms for regional expansion,0
sime darby launches country 's first food surplus mobile app,1
hong leong bank sets up labuan branch to expand footprint,0
tas offshore secures landing craft deal worth rm17.29m,1
scientex eyeing a bigger piece of us market,0
weaker usd sends top glove 's profit tumbling,1
imf projects 4.5% gdp growth for m'sia in 2017,1
r&a regularisation may be in jeopardy after quitting talks to buy firm,0
wei chuan beng to step down as redtone 's group md,0
' business aviation sector to see more new aircraft sales in 2017',0
"tnb unfazed by forex concerns, eyes europe for more growth",1
tas offshore jumps 6.25% on bagging landing craft contract,0
kuantan flour mills tumbles after felcra retracts interest,-1
"klci struggles in early trade, petronas stocks weigh",1
"ringgit oversold by 10% to 12%, says public ib research",0
ekovest brushes aside ringgit concerns in relation to highway project,1
ynh in talks to sell pantai hospital manjung,0
hiap teck warns of earnings pain from weak ringgit,-1
us fed impending hikes could slow ringgit 's recovery,0
kuantan flour mills share price expected to tumble,0
"vs industry ripe for a breakout, says hlib research",0
"n.american semicon equipment makers post november 2016 book-to-bill ratio of 0.96, says semi ",0
"ajiya at higher high, says alliancedbs research",0
"immediate support for kub seen at 37.5 sen, says alliancedbs research",1
"immediate hurdle for pos malaysia at rm4, says alliancedbs research",0
"klci expected to trade range bound, hurdle at 1,636",0
sats is world 's first iata-certified ramp services trainer; introduces iot into technical ramp operations,1
optus signs s$21 mil deal with townsville city council in australia,0
mmc gamuda launches first phase of mrt sbk line ahead of schedule,1
wei chuan beng to step down as redtone 's managing director,0
sia passenger load factor falls to 77% in nov,-1
r&a 's regularisation plan in jeopardy after quitting talks to buy construction firm,-1
gromutual acquires six pieces of land in johor for rm11 mil,0
ynh in talks to sell pantai hospital manjung,0
astro group ceo named ceo of the year by mswg,0
astro group ceo named ceo of the year by mswg,0
hiap teck narrows losses in 1q2017,-1
"superlon 's 2q net profit rises on better manufacturing margin, pays 2.5 sen dividend",1
questions over afb 's future in malaysia,0
tas offshore secures landing craft deal worth rm17.3m,1
klci down 0.38% following us interest rate hike,0
cover story: mida: manufacturers have not done enough to move up the value chain ,-1
cover story: cheap foreign labour another hurdle,1
sime darby launches country 's first food surplus mobile app robin food,1
the call: frasers hospitality trust gearing up for opportunities,1
scientex to expand footprint in us,0
cover story: manufacturing stuck in a rut,0
cover story: government 's role in delivering a future-proof economy ,0
felcra retracts interest in taking up equity in kuantan flour mills,-1
fintech: what 's driving china 's fintech boom,1
top glove 's 1q net profit falls 42.9% to rm73.32 mil,-1
"tenaga to expand on renewable energy, global presence",1
crude palm oil prices expected to rise amid falling supply,1
liquidity curbs in china expected to have most impact on this stock,0
felcra says not pursuing kuantan flour stake ' after urgent deliberation',1
top glove 1q net profit down 43% on year at rm73m,1
chong jin hun,0
"ringgit, asian currencies weaken on us rate hike",0
too early to bet on genting 's gain from japan 's casino bill,0
hong leong bank starts labuan international branch,1
bursa malaysia 's hang seng-linked put warrants gain after us rate hike,0
"klci pares loss, down 0.43%",-1
ipo outlook ' much better' in 2017 despite global uncertainty,1
"tpg has won the 4th mobile licence, so what 's next?",1
mapletree logistics trust to acquire 4 properties in australia for s$152 mil,0
psc rate to differ according to airports - mavcom,-1
finance ministry to sue arul kanda to recover rm2.5 mil from his salary package,0
"bank of england raises rates above crisis lows, signals no rush for next hike",-1
financials weigh on wall street as tariff worries return,-1
convert your loose change into ez-link credits with this new cashless solution,-1
breadtalk posts 10.5% increase in 2q earnings to s$2.44 mil on higher interest income,1
u.s. electric vehicle charging market to grow to us$18.6 bil,0
mahb shares hit record high of rm9.62,1
toyo ink plans one-for-two free warrants,1
"chairman appointment to put khazanah in right direction, says mahathir",1
kronologi asia plans to raise up to rm22.84m via private placement,1
myetf-us50 achieves 10% total return since listing,1
omesti teams up with viewqwest to offer fibre broadband services,0
ni hsin sees 4.41% stake traded off-market at premium,0
glp launches third us fund management platform to invest up to s$2.1 bil,1
imf projects 4.5% gdp growth for malaysia in 2017,1
major banking counters slip after ambank group ceo said worried over outlook in 2017,-1
kuantan flour mills share trade suspended pending material announcement,0
"scientex gains 1.18%, inches toward rm7 mark",0
"klci struggles in line with regional markets, down 0.65%",1
banks back on track with 3q16 net profit growth,1
axiata unlocking edotco 's value,1
upward oil trajectory uncertain for longer term,-1
hsr agreement relevant to local players,1
taurx a bonus for genting if fda approves lmtx drug,1
scgm to review its product prices every six months,0
tenaga dips as government maintains tariff rebates,0
f&n expects 40% production rise with new bottling line,1
fernandes: airasia has hedged most of its jet fuel needs for 2017,0
life insurance sector posts strong growth in 9m16 - liam,1
"fed lifts rates, sees faster pace of hikes in trump 's first year",1
o&c resources returns to the black on higher construction revenue,0
malaysia 's banking industry to pick up in 2h17 - ambank,0
fundraising will see more aggressive m&a for edotco,-1
industry bigwigs remain optimistic about malaysia 's economy,1
"supermax turns attractive, gains 1.44%",1
luster falls 10% in thin trade after managing director quits,-1
klci falls 0.65% in line with subdued global markets,-1
 cimb ib research downgrades semiconductor sector to neutral,-1
"scientex may soon test rm7 level, says rhb retail research ",0
"supermax has turned attractive, says hlib research ",1
cpo prices to rise until 1q17 on china export play,1
bumpy road ahead for czbucg 's rm6.3b project,-1
" global airline share prices jumped by 7.5% in november, says iata",0
"klci could trend sideways, still in search of catalysts",1
"maybank, destini, f&n, dolphin and luster",0
gary how quits as luster md after 6 months on the job,0
dolphin international eyes recurring income from re via jv,0
kub: rm1.23b jv rail terminated because govt failed to give clear timeline,-1
tpg telecom wins race to become singapore 's fourth telco,1
in the edge singapore this week: charges slapped on masterminds of penny stock scheme cast new light on old reports,0
icpt rebate on electricity remains at 1.52 sen/kwh in 1h17,0
destini gets three-year contract extension from defense ministry worth rm98.2m,0
tiger airways to sell stake in tigerair taiwan,0
"syf resources 1q net profit up 8%, revenue jumps 57%",1
the orchard wellness resort in melaka seeking investors,0
sc revokes licence of financial planner ravindran nair,-1
warisan tc 's car rental business gets a reboot ,0
klci falls as us rate decision looms,-1
maybank establishes rm10b sukuk for islamic business,0
life insurance sector posts strong growth in first three quarters - liam,1
najib: vast business and investment opportunities present in malaysia,1
magnum less of a safe haven now ,-1
"airasia has hedged most of its jet fuel needs for 2017, says fernandes",0
f&n expects 40% rise in bottle production with new rm45 mil line,1
petronas: malikai field achieves first oil production,1
trade wise: fibre optics - salcon 's next growth catalyst ,1
shell starts oil production from malikai deep-water platform in malaysia,1
sydney 's federal court upholds settlement sum in m'sian benchmark interest rates rigging case - report,1
is the tide turning for sembcorp marine?,0
silkair takes flight to colombo,0
nra capital has some choice words on telechoice,0
malaysia 's november palm oil inventory up despite output drop,1
"banking industry to pick up in second half of 2017, says ambank group ceo",0
klci stays lacklustre on mild profit taking,1
moody ' s: malaysian economy vulnerable to trump 's trade and investment policy,1
malaysia 's november palm oil inventory up 5.18% on month at 1.66 mil tonnes - mpob,0
riverstone to see gradual recovery as expansion plans remain on track,0
saudi company seeking s$84 mil in compensation from posh subsidiary,0
oxley officially launches convention city in batam,1
hr must transform to meet future industry needs - survey,0
"magni-tech jumps 4.6% on better earnings, streamlining operation, dividends",1
"cimb says kl-singapore hsr ' relevant' to gamuda, ijm corp, wct",0
malaysia 3rd most affordable for cost of popular tech products,1
klci dips on mild profit taking,-1
' local hard liquor slapped with 150% excise duty increase',0
tnb to adopt new dividend policy,0
gdex grows in tandem with e-commerce,0
scrapping of b10 biodiesel mandate not a surprise,0
market set to rally for window dressing,-1
fitch keeps ' negative' outlook on m'sian banks,-1
' opec output cut to benefit m'sia in the near term',1
nomura underweight on malaysia,0
glomac unit gets winding-up order,0
kuantan flour mills surges 181.25% on felcra reverse takeover plan,0
foundpac prices ipo shares at 54 sen,1
' india probing claims of questionable payments at airasia india',-1
felcra eyes stake in kuantan flour mills,0
investments in malaysia fell 3.7% to rm150.8b for first 9 months of 2016,-1
"ihh gets nod to set up chinese jv to provide specialised care, services",1
berjaya philippines to up stake in luxury car dealer hr owen,1
pdz jumps 9.09% after director resigns ahead of egm,0
"greater kl development negative for property and reits, says hlib research ",1
"klci extends ascend, plantations lift",0
"ekovest may trend higher, says rhb retail research",1
"iq group may trend higher, says rhb retail research",1
mqtech ventures into cambodia 's casino market,0
pdz director resigns before egm to remove him from board,0
"axiata, edotco raising up to us$600m in private placement",1
"global semicon equipment market to hit us$43.4 billion in 2017, says semi",-1
"no significant re-rating catalyst for consumer sector, says alliancedbs research",-1
klci expected to advance in line with global gains,1
civmec leases additional land for s$28.1 mil to expand western australia facility,0
"magni-tech 's 2q net profit up 32%, declares special dividend",1
berjaya philippines ups stake in luxury car dealer hr owen,1
magni-tech shuts down printing packaging unit,0
worker lay-offs hit 7-year high in singapore,0
cmc infocomm wins three contracts worth s$7.8 mil,1
aia 's tucker: this is asia 's century,0
"high medical cost, low penetration rate make malaysia an attractive market",1
astro names shafiq abdul jabbar as cfo,0
boon koon sells its remaining 25% stake in hitachi capital,0
"axiata, edotco announce us$600m equity private placement deal with khazanah, incj",0
"ihh healthcare to set up chinese jvco to provide specialised care, services",1
singapore recorded more deals in 2016 but total value falls 15% to s$126 bil,-1
value emerging among o&g stocks but prospects remain gloomy,-1
foundpac prices ipo shares at 54 sen apiece,1
klci pares gains on market close as ringgit weakens,0
"asia pacific banks face worsening asset quality and profitability in 2017, says moody ' s",-1
frasers hospitality launches north park place in thailand,1
tang family acts as the store comes under pressure ,-1
"many retailers bypassing pin-enabled payment, say bank associations",0
worried about losing your job to automation? you' re not alone,-1
"andre xavier justo granted royal pardon, says lawyer",1
malaysia to benefit in the near term from opec output cut - nomura,-1
aminuddin resigns before start of egm to remove him as pdz director,1
felcra reveals intention to launch rto on kuantan flour mills,1
here are the two biggest external risks to singapore for 2017,-1
plantations sector ' neutral' over demand uncertainty,-1
mq technology embarks on us$51m gdv integrated casino project in cambodia,0
klci pares gains after rising on non-opec deal,1
glomac unit gets winding-up order,0
this company wants to catch all the startups ,1
tenaga up on dividend payout revision,0
fitch maintains ' negative' outlook on malaysian banks,-1
imperium crown exploring sale of japan properties portfolio,0
gk goh sells off entire stake in financial services unit,0
oxley tower achieves top; 100% of sellable area sold,1
olam reveals full list of palm suppliers ahead of critical ngo report,-1
semiconductor industry registers us$30.5b in global sales,0
ecoworld fy16 core net income within expectations,0
sapurakencana fy17e earnings increased by 17%,0
oil predicted to stabilise at us$50 per barrel level in 2017,0
bermaz auto profit in 6mfy17 below expectations,1
govt to complete review of toll operators by end 2018 - works minister baru bian,1
"sembcorp, ytl said to mull pursuing us$1.1b hyflux plant",0
siemens makes ' massive' growth pledge with big-bang overhaul,1
azman clarifies recent khazanah controversies in final letter to staff,-1
"aussie hotel chain meriton fined us$2.2m for manipulating tripadvisor reviews, ratings",-1
ing hints at higher dividend after building up capital buffers,1
"mipfm: hire registered property managers only, please!",0
"asean, china agree ' milestone' text as basis for south china sea talks",1
f&n 3q net profit jumps 51% on higher contribution from malaysia and thailand,1
fundedx launch shows desire of investors to move to secondary-market investment despite the risks,1
apple working with chinese telecom firms to reduce spam - state media,0
google 's secret china project sparks anger among workers,-1
mof has no records showing arul kanda sacrificed higher pay to serve 1mdb,0
bank of england poised to raise rates despite brexit risk,1
fbm klci down 10.18 points as us-china trade tension escalates,-1
axiata units seen working to regain lost ground,-1
klci up with petronas shares on non-opec deal,1
country garden in jv to launch forest city,1
kossan 's new plant to commence in 2h17,1
top glove eyes rm10b market capitalisation in three years,0
paramount plans more launches after missing 2016 target,1
malaysia 's resilience ' starting to fade',1
malaysia seeks ' highly favourable terms' in china ties - pm 's department,0
' reits' fundamentals still intact',1
"kossan, top glove prefer ringgit stability",1
"after non-opec deal, spotlight on us rate decision     ",0
oil hits highest since mid-2015 on non-opec cut agreement,-1
"tech, bank shares slip after recent gains; health outperforms",1
iev unit announces partnership with nanomalaysia,0
in the edge singapore this week: how will asian equities fare in 2017?,0
vietnam misses vinamilk sale target as fraser & neave dominates,-1
who will replace zukri at bank islam?,0
tanjung offshore to diversify and rebrand as it seeks a fresh start ,1
yahoo! guess which were the top business stories in 2016?,0
the call: jp morgan reveals its top 5 stock picks for singapore property in 2017,0
the state of the nation: will bank negara 's latest move stay ringgit 's decline? ,-1
sia-lufthansa jv clears competition hurdle,1
singapore edevelopment to diversify into biomedical business,0
the call: is the rally in keppel shares really sustainable?,1
civmec unit secures 2 contracts worth total s$171 mil,1
bank negara looks onshore to stabilise ringgit ,0
in the edge singapore this week: glp insiders are leading the way,1
klk extends m.p. evans offer closing date,0
murdoch 's twenty-first century fox bids $14 bln for uk 's sky,0
oil edges up about 1 pct on optimism over non-opec output cuts,0
record-setting rally pushes on as s&p ends week up 3 pct,0
"pikom lowers gdp growth forecast for 2016, 2017",-1
cash-strapped perisai in dispute with ezra unit over jv stake disposal,-1
tnb revises its dividend policy,0
petronas gas appoints datuk anuar taib as chairman,1
imc shipping joins as member of baltic exchange; first firm to apply since sgx acquisition,1
" kein hing 2q net profit decreases 40.3% on lower sales, initial set up costs of factory in vietnam",1
"take advantage of govt mega projects, steel players told",1
1mdb-related court cases in singapore: yeo made s$23.9m in illicit money in 15 months from 1mdb deals,1
nomura cuts malaysia 's 2017 gdp growth forecast to 3.7% from 3.9%,-1
mahb 's passenger traffic grows 7.3% in november 2016,0
klci down 0.14% as market pulls back after slight rebound,0
the innovation factor,1
cordlife 's unconditional offer for stemlife deemed ' fair and reasonable',1
market reaction to new bnm measures to support ringgit ' encouraging',1
serba dinamik appoints four banks as underwriters for proposed ipo,0
ecoworld shareholders say yes to epf financing for eco grandeur project,0
"malaysian employees have high hopes on pay rise, bonus, despite slower economy",1
eg industries: growing demand to boost box-build topline in fy17,1
ey entrepreneur of the year 2016 malaysia: ipay88: an early bet on the internet pays off,1
"asia bioenergy, cck",0
petronas confirms winning bids for mexico o&g blocks,1
aminvestment upgrades sapurakencana on ' well above expectations' 9mfy17 profit,1
"klci lower on ecb bond buy cut, us rate hike talk",-1
the call: f&n raises the milk glasses,1
wilmar confirms raid by south african authorities; pledges cooperation,-1
cimb cuts bermaz auto 's eps forecast,-1
"malaysian retailers downgraded, 2017 seen ' challenging' - retail group malaysia ",-1
"tnb, lhdn to settle dispute",1
elsoft earnings prospects remain resilient,0
possible reshuffle in wct business directive,0
bioalpha proposes 1:5 rights issue at 20 sen per share,0
inari 's partnership with broadcom carries long-term visibility,0
astro continues to outperform despite headwinds,1
"mbsb, rhb, westports included in ftse4good bursa malaysia index",0
rhb bank partners baker tilly to provide tax ' health checks' for smes,1
bauto to list its philippines unit on the philippine stock exchange by 1h17,0
"mavcap inks mous with two leading vc firms, targeting us$450m",0
mqreit placement shares priced at rm1.20 each,0
"mycron actively considering us, uk export markets",0
gamuda md unaware penang tmp now costs rm46b,-1
absence of impairment provision lifts sapurakencana 's 3q profit,1
airasia inks us$105m mro deal with air france unit,0
"bnm says policies are in best interest of country, economy",1
manufacturers say they will be hit by myanmar ban on workers,-1
ananda krishnan 's nephew robbie appointed mq technology exec director,0
karex 's goh is ey entrepreneur of the year 2016,1
klci down after ecb says to cut bond buy,-1
digistar to consider dividend payout upon receiving rm66m,0
ewi in talks to jointly redevelop guoco 's assets in london,0
mustapa: rcep to be substantially completed by 2017,1
"ringgit, klci seen taking ecb cue ahead of us rate decision ",0
jho low family dealt setback in move to claim assets in 1mdb probe,-1
wall street again marks new highs in post-election run,0
karex 's goh is ey entrepreneur of the year 2016,1
rhone ma holdings ipo oversubscribed by 22.46 times,0
green packet acquires 20% stake in loss-making memohi,0
bauto to list its philippines unit on the philippine stock exchange by 1h2017,0
"lb aluminium 2q net profit doubles on higher business volume, improved margins",1
pos malaysia plans up to rm200m expansion amid e-commerce boom,1
"bermaz 's 2q net profit fell by 42.3%, pays higher dividend of 2.75 sen",-1
"masteel and its directors reprimanded, fined by bursa malaysia",-1
ananda krishnan 's nephew robbie hari krishnan appointed director in mq technology,0
"wan mashitah to be mhb ceo, md from jan 1",0
mitrajaya rejects rm31.5m offer for land acquired for pengerang project,-1
the call: singapore plantations ' overweight' as crude palm oil prices surge to 2-year high,-1
mavcap signs mou with gobi and elixir; targets up to us$450m new vc funds,1
abm denies banks benefiting from bnm 's measures to boost demand for ringgit,-1
poh kong 's 1q net profit up five fold to rm1.8m,1
cover story: balancing prudence and high dividend hopes,1
sgx market turnover up 51% in november,0
klci up 11.28 pts on china data ahead of ecb policy announcement,0
mustapa: rcep talks to be substantially completed by end-2017,1
cover story: eyeing a global branding via trx ,0
mycron steel lauds anti-dumping measures as beneficial to manufacturers,1
gamuda 's penang transport master plan factored into latest state structure plan,-1
cover story: sweating the assets more,0
mqreit placement shares priced at rm1.20 each,0
rhb bank partners baker tilly to provide exclusive tax ' health-checks' for smes,1
70% of maritime leaders believe oil prices are undergoing a structural change,1
berjaya launches new rewards programme,1
airasia inks us$105 mil deal with air france 's maintenance unit,0
cover story: steering tabung haji forward,0
ecoworld international still optimistic on london property market,1
the call: u.s. operations critical to del monte pacific 's growth,1
gamuda seeks closure on splash takeover bid,0
gamuda 's md says unaware rm27b penang transport master plan cost up at rm46b,-1
cimb looks ahead: singapore banks remain ' underweight' on asset quality pressures but could improve in 2h17,1
banyan tree enters into strategic collaboration with accorhotels,0
sapurakencana 's asset provision absence supports 3q profit ,1
"the call: with casino gambling bill passed, is it time for genting singapore to pop the champagne?",0
cimb looks ahead: what does 2017 hold for transport companies?,1
"ecoworld 's 4q net profit up 49% at rm29 mil, targets 100% sales value next year",1
"ifast launches fsmone, one account to trade ' em all",1
"rhb, mbsb, westports included in ftse4good bursa malaysia index",0
sapurakencana 3q net profit up 22% on year at rm158m,1
"accsoft, innoprise, vizione",0
limited gains for klci as sellers play catch up,0
eco world 4q net profit up 49% on year at rm29m,1
pidm extends international cooperation to u.s. and korea,1
ccm duopharma up 1% on securing us$4 mil revolving credit facility,1
myeg at major turning point,0
china continues to lead rebound in semiconductor growth,1
bfood 6mfy17 net profit below consensus estimates,1
malaysian palm oil stockpile may drop below critical level in 1q17,-1
"banking sector sees fair 3q, but challenges persist",1
dnex widens earnings base on acquisitions,1
"klci pares gains, stays above 1,630-level",0
smtrack faces suspension from ace market due to late annual report,-1
tnb gets rm160m petronas gas turbine maintenance job,0
rhb launches enhanced mobile banking app,1
knitters up in arms over bank negara 's new forex policy,0
tariff threats and earnings disappointments dent european shares,-1
c4 calls for khazanah appointments to be done by a committee,0
"petronas delivers first lng cargo to hokkaido electric, kicking off 10-year contract",0
victor li delivers higher profits in debut as head of ck group,1
myanmar scales back chinese-backed port project due to debt fears - official,-1
bestinet denies meeting nepalese officials to discuss foreign worker ban,-1
china urges us to return to reason on trade,0
cover story: ' we put our own reputations on the line',0
sime darby targets 15% market share for new caterpillar excavators,0
sime darby plantation shares drop 3.4% to lowest in eight months,-1
"china, hong kong stocks end sharply lower as trade war, weaker confidence bite",-1
ministry studying ways to boost pkfz 's revenue to help repay soft loan,1
tenaga can use existing infrastructure in potential telecommunication venture - gobind,1
"barclays second quarter profits soar, lifts dividend",1
portfolio of drinks needed for choosy consumers - heineken,0
tanjung offshore diversifies into aerospace industry,0
rejection of shoes a ' one-off unfortunate event',-1
"tnb, irb agree to take additional assessment to special commissioners",1
selangor dredging buys property in singapore for rm147m,0
tadmax plans rights issue with warrants to raise up to rm109.7m,1
petronas inks 10-year lng deal with japanese power utility firm,0
october trade data worsens,-1
'1mdb set to repay ipic with china 's help',1
astro says fy18 shielded from volatile forex rate,0
"japan q3 gdp revised down as capex, inventories shrink",0
"astro gains 1.51% on firmer 3q earnings, dividend",0
"rhb research upgrades aeon credit to buy, target price rm16 ",1
klci rises 0.37% as select blue chips lift,1
"hlib research maintains buy on astro, lowers target to rm3.01 ",0
"mp evans plans indonesian stake sale, snubs klk 's offer",-1
reserves drop indicates bnm intervention amid ' trump tantrum',-1
jomo: ringgit 's fall also due to loss of confidence in govt,-1
"conditions set for heightened global credit market volatility in 2017, says s&p",0
"global passenger traffic up 5.8% y-o-y in october, says iata ",0
alliancedbs research expects malaysia gdp to grow 4.4% in 2017,0
"klci expected to edge higher, gains seen limited",0
kumpulan perangsang selangor extends deadline of cash offer for century bond to dec 27,0
apft sees slew of boardroom changes after loan defaults,-1
far east group shuts malaysian manufacturing ops,0
tadmax plans 2-for-5 rights issue to raise up to rm110 mil,1
selangor dredging buys property in singapore for rm147mil,0
isr capital to commission third valuation report to support acquisition of rare earth concession,1
"perdana petroleum 's barge agreement cancellation unlawful, says nam cheong",-1
ey entrepreneur of the year 2016 malaysia: karex creating value for humanity,1
cimb looks ahead: new growth drivers emerge for singapore 's healthcare industry,1
"tnb, irb agree to take additional assessment matter to special commissioners",1
ccm duopharma gets us$4 mil revolving credit facility for philippines subsidiary,0
ey entrepreneur of the year 2016 malaysia: making cross-border micropayments more efficient,1
"astro 3q profit up 42.44% to rm151m, declares three sen dividend",1
"mp evans plans indonesian stake sale, snubs klk 's offer",-1
ey entrepreneur of the year 2016 malaysia: making malaysia the hub for data science,1
klci higher as ecb hope supports asian markets,1
petronas inks 10-year lng deal with japan 's power utility firm,0
knitters' association expresses disappointment with bank negara 's forex policy,-1
jomo: loss of confidence in government a key dampener of ringgit performance,0
berjaya hotels to expand asian presence,0
the edge 's ' how to fix malaysia' survey ends,1
the call: here 's the safest way to play the shipyard sector 's protracted recovery,1
bintulu port appoints contractor for stevedoring services for rm14.2m,0
rhb launches enhanced mobile banking app for premier customers,1
mkh bhd expects bumper fy2017,0
the little nyonya and other singapore tv hits to debut on netflix,0
cimb looks ahead: singapore telcos face new challenges posed by 4th mobile player,0
bank negara reserves down 1.9% at us$96.4b as at nov 30,0
xingquan: rejection of 3.6 mil pairs of shoes a ' one-off unfortunate event',-1
mqreit will look into potential of acquiring menara celcom in pj,1
vallianz claims not linked to swiber 's cad investigations; business to ' continue as normal',-1
tenaga gets petronas gas turbine maintenance contract,0
heineken expects positive growth going forward,1
limited gains for klci as local sentiment stays tepid,0
"accsoft, boon koon",0
ft: china to help 1mdb settle multi-billion dollar legal dispute with ipic,1
cimb looks ahead: harvest better returns from palm oil firms in 2017,1
tanjung offshore ventures into aerospace industry,0
is blockchain technology practical for banking?,1
smtrack shares may be suspended due to late annual report,1
"bermaz auto philippines tiv seen picking up to 5,500 to 6,000 in fy18",0
klci turns negative as sellers outrun buyers,-1
telco sector dividend yields unappealing,0
airasia fleet expansion expected to continue till 2028,0
all is well on the semiconductor side,1
pos malaysia to boost drb going forward,1
market still directionless,0
omesti secures rm17m financial reporting platform job from ssm,1
u mobile to ramp up strategic partnerships in 2017,0
sarawak oil palms sees near 18% oversubscription,0
hibiscus to focus on managing cost,0
maybank 's rising problem assets abroad,-1
asia media gets uma after shares plunge 35.3%,0
berjaya food 2q net profit down 18.8% on kenny rogers losses,1
mkh expects fy17 profit to double with firmer cpo price,1
stone master falls into pn17 status,-1
' malaysian gdp could grow 4.7% in 2017 on digitisation strategy',0
bnm rolls out appointed overseas office framework,1
cimb bank to sell stakes in s' pore funds to epf for rm122.8m with an expected gain of rm27.1m,0
stone master tumbles 10.53% after falling into pn17 list,-1
"klci rises in early trade in line with wall street gains, petronas stocks lift",1
"accsoft may trend higher, says rhb retail research",1
"hlib research upgrades berjaya food to hold, target rm1.55 ",1
"political risks remain prominent in malaysia, warns fitch",1
najib: kuala lumpur-singapore hsr deal to be inked next week,0
manulife global to shut regional unit in malaysia,0
mier sets ringgit 's fair value against usd at 4.10,0
"fdi, greater trade openness can counter risk of rising protectionism, says adb",-1
"global semicon manufacturing equipment billings up 14% y-o-y in 3q2016 to us$110b, says semi",0
"immediate hurdle for mbsb at 91.5 sen, says alliancedbs research",0
"ecofirst trading sideways, says alliancedbs research",0
"immediate support for ajiya at 63.5 sen, says alliancedbs research",1
"klci in position to test 1,633 level again",0
cimb bank to sell stakes in singapore funds to epf for rm122.8 mil,0
kumpulan perangsang selangor secures 90% of century bond a week before offer closes,-1
grab launches grabshare to rival uber 's car-pooling offering,1
stone master falls into pn17,-1
bnm rolls out appointed overseas office framework,1
ram ratings assigns ' aaa' rating to tan chong-sponsored rm203m notes,0
mkh to raise rm80 million via rights issue,1
